x	y	label	showSelected1	PANEL	group
0.5	1.1	loss=0.412, 9/50 errors=18%	linear.model 117	2	22
0.5	1.1	loss=0.4114, 9/50 errors=18%	linear.model 118	2	23
0.5	1.1	loss=0.4109, 9/50 errors=18%	linear.model 119	2	24
0.5	1.1	loss=0.4104, 9/50 errors=18%	linear.model 120	2	26
0.5	1.1	loss=0.4099, 9/50 errors=18%	linear.model 121	2	27
0.5	1.1	loss=0.4094, 9/50 errors=18%	linear.model 122	2	28
0.5	1.1	loss=0.4089, 9/50 errors=18%	linear.model 123	2	29
0.5	1.1	loss=0.4084, 9/50 errors=18%	linear.model 124	2	30
0.5	1.1	loss=0.4079, 8/50 errors=16%	linear.model 125	2	31
0.5	1.1	loss=0.4074, 8/50 errors=16%	linear.model 126	2	32
0.5	1.1	loss=0.4069, 8/50 errors=16%	linear.model 127	2	33
0.5	1.1	loss=0.4064, 8/50 errors=16%	linear.model 128	2	34
0.5	1.1	loss=0.4059, 8/50 errors=16%	linear.model 129	2	35
0.5	1.1	loss=0.4054, 8/50 errors=16%	linear.model 130	2	37
0.5	1.1	loss=0.405, 8/50 errors=16%	linear.model 131	2	38
0.5	1.1	loss=0.4045, 8/50 errors=16%	linear.model 132	2	39
0.5	1.1	loss=0.404, 8/50 errors=16%	linear.model 133	2	40
0.5	1.1	loss=0.4036, 8/50 errors=16%	linear.model 134	2	41
0.5	1.1	loss=0.4031, 8/50 errors=16%	linear.model 135	2	42
0.5	1.1	loss=0.4027, 8/50 errors=16%	linear.model 136	2	43
0.5	1.1	loss=0.4022, 8/50 errors=16%	linear.model 137	2	44
0.5	1.1	loss=0.4018, 8/50 errors=16%	linear.model 138	2	45
0.5	1.1	loss=0.4014, 8/50 errors=16%	linear.model 139	2	46
0.5	1.1	loss=0.4009, 8/50 errors=16%	linear.model 140	2	48
0.5	1.1	loss=0.4005, 8/50 errors=16%	linear.model 141	2	49
0.5	1.1	loss=0.4001, 8/50 errors=16%	linear.model 142	2	50
0.5	1.1	loss=0.3996, 8/50 errors=16%	linear.model 143	2	51
0.5	1.1	loss=0.3992, 8/50 errors=16%	linear.model 144	2	52
0.5	1.1	loss=0.3988, 8/50 errors=16%	linear.model 145	2	53
0.5	1.1	loss=0.3984, 8/50 errors=16%	linear.model 146	2	54
0.5	1.1	loss=0.398, 8/50 errors=16%	linear.model 147	2	55
0.5	1.1	loss=0.3976, 8/50 errors=16%	linear.model 148	2	56
0.5	1.1	loss=0.3972, 8/50 errors=16%	linear.model 149	2	57
0.5	1.1	loss=0.3968, 8/50 errors=16%	linear.model 150	2	59
0.5	1.1	loss=0.3964, 8/50 errors=16%	linear.model 151	2	60
0.5	1.1	loss=0.396, 8/50 errors=16%	linear.model 152	2	61
0.5	1.1	loss=0.3956, 8/50 errors=16%	linear.model 153	2	62
0.5	1.1	loss=0.3952, 8/50 errors=16%	linear.model 154	2	63
0.5	1.1	loss=0.3948, 8/50 errors=16%	linear.model 155	2	64
0.5	1.1	loss=0.3944, 8/50 errors=16%	linear.model 156	2	65
0.5	1.1	loss=0.3941, 8/50 errors=16%	linear.model 157	2	66
0.5	1.1	loss=0.3937, 8/50 errors=16%	linear.model 158	2	67
0.5	1.1	loss=0.3933, 8/50 errors=16%	linear.model 159	2	68
0.5	1.1	loss=0.3929, 8/50 errors=16%	linear.model 160	2	70
0.5	1.1	loss=0.3926, 8/50 errors=16%	linear.model 161	2	71
0.5	1.1	loss=0.3922, 8/50 errors=16%	linear.model 162	2	72
0.5	1.1	loss=0.3919, 8/50 errors=16%	linear.model 163	2	73
0.5	1.1	loss=0.3915, 8/50 errors=16%	linear.model 164	2	74
0.5	1.1	loss=0.3911, 8/50 errors=16%	linear.model 165	2	75
0.5	1.1	loss=0.3908, 8/50 errors=16%	linear.model 166	2	76
0.5	1.1	loss=0.3904, 8/50 errors=16%	linear.model 167	2	77
0.5	1.1	loss=0.3901, 8/50 errors=16%	linear.model 168	2	78
0.5	1.1	loss=0.3898, 8/50 errors=16%	linear.model 169	2	79
0.5	1.1	loss=0.3894, 8/50 errors=16%	linear.model 170	2	81
0.5	1.1	loss=0.3891, 8/50 errors=16%	linear.model 171	2	82
0.5	1.1	loss=0.3887, 8/50 errors=16%	linear.model 172	2	83
0.5	1.1	loss=0.3884, 8/50 errors=16%	linear.model 173	2	84
0.5	1.1	loss=0.3881, 8/50 errors=16%	linear.model 174	2	85
0.5	1.1	loss=0.3877, 8/50 errors=16%	linear.model 175	2	86
0.5	1.1	loss=0.3874, 8/50 errors=16%	linear.model 176	2	87
0.5	1.1	loss=0.3871, 8/50 errors=16%	linear.model 177	2	88
0.5	1.1	loss=0.3868, 8/50 errors=16%	linear.model 178	2	89
0.5	1.1	loss=0.3865, 8/50 errors=16%	linear.model 179	2	90
0.5	1.1	loss=0.3861, 8/50 errors=16%	linear.model 180	2	92
0.5	1.1	loss=0.3858, 8/50 errors=16%	linear.model 181	2	93
0.5	1.1	loss=0.3855, 8/50 errors=16%	linear.model 182	2	94
0.5	1.1	loss=0.3852, 8/50 errors=16%	linear.model 183	2	95
0.5	1.1	loss=0.3849, 8/50 errors=16%	linear.model 184	2	96
0.5	1.1	loss=0.3846, 8/50 errors=16%	linear.model 185	2	97
0.5	1.1	loss=0.3843, 8/50 errors=16%	linear.model 186	2	98
0.5	1.1	loss=0.384, 8/50 errors=16%	linear.model 187	2	99
0.5	1.1	loss=0.3837, 8/50 errors=16%	linear.model 188	2	100
0.5	1.1	loss=0.3834, 8/50 errors=16%	linear.model 189	2	101
0.5	1.1	loss=0.3831, 8/50 errors=16%	linear.model 190	2	103
0.5	1.1	loss=0.3828, 8/50 errors=16%	linear.model 191	2	104
0.5	1.1	loss=0.3825, 8/50 errors=16%	linear.model 192	2	105
0.5	1.1	loss=0.3822, 8/50 errors=16%	linear.model 193	2	106
0.5	1.1	loss=0.382, 8/50 errors=16%	linear.model 194	2	107
0.5	1.1	loss=0.3817, 8/50 errors=16%	linear.model 195	2	108
0.5	1.1	loss=0.3814, 8/50 errors=16%	linear.model 196	2	109
0.5	1.1	loss=0.3811, 8/50 errors=16%	linear.model 197	2	110
0.5	1.1	loss=0.3808, 8/50 errors=16%	linear.model 198	2	111
0.5	1.1	loss=0.3806, 8/50 errors=16%	linear.model 199	2	112
0.5	1.1	loss=0.3803, 8/50 errors=16%	linear.model 200	2	115
0.5	1.1	loss=0.38, 8/50 errors=16%	linear.model 201	2	116
0.5	1.1	loss=0.3798, 8/50 errors=16%	linear.model 202	2	117
0.5	1.1	loss=0.3795, 8/50 errors=16%	linear.model 203	2	118
0.5	1.1	loss=0.3792, 8/50 errors=16%	linear.model 204	2	119
0.5	1.1	loss=0.379, 8/50 errors=16%	linear.model 205	2	120
0.5	1.1	loss=0.3787, 8/50 errors=16%	linear.model 206	2	121
0.5	1.1	loss=0.3784, 8/50 errors=16%	linear.model 207	2	122
0.5	1.1	loss=0.3782, 8/50 errors=16%	linear.model 208	2	123
0.5	1.1	loss=0.3779, 8/50 errors=16%	linear.model 209	2	124
0.5	1.1	loss=0.3777, 8/50 errors=16%	linear.model 210	2	126
0.5	1.1	loss=0.3774, 8/50 errors=16%	linear.model 211	2	127
0.5	1.1	loss=0.3772, 8/50 errors=16%	linear.model 212	2	128
0.5	1.1	loss=0.3769, 8/50 errors=16%	linear.model 213	2	129
0.5	1.1	loss=0.3767, 8/50 errors=16%	linear.model 214	2	130
0.5	1.1	loss=0.3764, 8/50 errors=16%	linear.model 215	2	131
0.5	1.1	loss=0.3762, 8/50 errors=16%	linear.model 216	2	132
0.5	1.1	loss=0.3759, 8/50 errors=16%	linear.model 217	2	133
0.5	1.1	loss=0.3757, 8/50 errors=16%	linear.model 218	2	134
0.5	1.1	loss=0.3755, 8/50 errors=16%	linear.model 219	2	135
0.5	1.1	loss=0.3752, 8/50 errors=16%	linear.model 220	2	137
0.5	1.1	loss=0.375, 8/50 errors=16%	linear.model 221	2	138
0.5	1.1	loss=0.3748, 8/50 errors=16%	linear.model 222	2	139
0.5	1.1	loss=0.3745, 8/50 errors=16%	linear.model 223	2	140
0.5	1.1	loss=0.3743, 8/50 errors=16%	linear.model 224	2	141
0.5	1.1	loss=0.3741, 8/50 errors=16%	linear.model 225	2	142
0.5	1.1	loss=0.3738, 8/50 errors=16%	linear.model 226	2	143
0.5	1.1	loss=0.3736, 8/50 errors=16%	linear.model 227	2	144
0.5	1.1	loss=0.3734, 8/50 errors=16%	linear.model 228	2	145
0.5	1.1	loss=0.3732, 8/50 errors=16%	linear.model 229	2	146
0.5	1.1	loss=0.3729, 8/50 errors=16%	linear.model 230	2	148
0.5	1.1	loss=0.3727, 8/50 errors=16%	linear.model 231	2	149
0.5	1.1	loss=0.3725, 8/50 errors=16%	linear.model 232	2	150
0.5	1.1	loss=0.3723, 8/50 errors=16%	linear.model 233	2	151
0.5	1.1	loss=0.3721, 8/50 errors=16%	linear.model 234	2	152
0.5	1.1	loss=0.3718, 8/50 errors=16%	linear.model 235	2	153
0.5	1.1	loss=0.3716, 8/50 errors=16%	linear.model 236	2	154
0.5	1.1	loss=0.3714, 8/50 errors=16%	linear.model 237	2	155
0.5	1.1	loss=0.3712, 8/50 errors=16%	linear.model 238	2	156
0.5	1.1	loss=0.371, 8/50 errors=16%	linear.model 239	2	157
0.5	1.1	loss=0.3708, 8/50 errors=16%	linear.model 240	2	159
0.5	1.1	loss=0.3706, 8/50 errors=16%	linear.model 241	2	160
0.5	1.1	loss=0.3704, 8/50 errors=16%	linear.model 242	2	161
0.5	1.1	loss=0.3702, 8/50 errors=16%	linear.model 243	2	162
0.5	1.1	loss=0.37, 8/50 errors=16%	linear.model 244	2	163
0.5	1.1	loss=0.3698, 8/50 errors=16%	linear.model 245	2	164
0.5	1.1	loss=0.3696, 8/50 errors=16%	linear.model 246	2	165
0.5	1.1	loss=0.3694, 8/50 errors=16%	linear.model 247	2	166
0.5	1.1	loss=0.3692, 8/50 errors=16%	linear.model 248	2	167
0.5	1.1	loss=0.369, 8/50 errors=16%	linear.model 249	2	168
0.5	1.1	loss=0.3688, 8/50 errors=16%	linear.model 250	2	170
0.5	1.1	loss=0.3686, 8/50 errors=16%	linear.model 251	2	171
0.5	1.1	loss=0.3684, 8/50 errors=16%	linear.model 252	2	172
0.5	1.1	loss=0.3682, 8/50 errors=16%	linear.model 253	2	173
0.5	1.1	loss=0.368, 8/50 errors=16%	linear.model 254	2	174
0.5	1.1	loss=0.3678, 8/50 errors=16%	linear.model 255	2	175
0.5	1.1	loss=0.3676, 8/50 errors=16%	linear.model 256	2	176
0.5	1.1	loss=0.3675, 8/50 errors=16%	linear.model 257	2	177
0.5	1.1	loss=0.3673, 8/50 errors=16%	linear.model 258	2	178
0.5	1.1	loss=0.3671, 8/50 errors=16%	linear.model 259	2	179
0.5	1.1	loss=0.3669, 8/50 errors=16%	linear.model 260	2	181
0.5	1.1	loss=0.3667, 8/50 errors=16%	linear.model 261	2	182
0.5	1.1	loss=0.3665, 8/50 errors=16%	linear.model 262	2	183
0.5	1.1	loss=0.3664, 8/50 errors=16%	linear.model 263	2	184
0.5	1.1	loss=0.3662, 8/50 errors=16%	linear.model 264	2	185
0.5	1.1	loss=0.366, 8/50 errors=16%	linear.model 265	2	186
0.5	1.1	loss=0.3658, 8/50 errors=16%	linear.model 266	2	187
0.5	1.1	loss=0.3657, 8/50 errors=16%	linear.model 267	2	188
0.5	1.1	loss=0.3655, 8/50 errors=16%	linear.model 268	2	189
0.5	1.1	loss=0.3653, 8/50 errors=16%	linear.model 269	2	190
0.5	1.1	loss=0.3651, 8/50 errors=16%	linear.model 270	2	192
0.5	1.1	loss=0.365, 8/50 errors=16%	linear.model 271	2	193
0.5	1.1	loss=0.3648, 8/50 errors=16%	linear.model 272	2	194
0.5	1.1	loss=0.3646, 8/50 errors=16%	linear.model 273	2	195
0.5	1.1	loss=0.3645, 8/50 errors=16%	linear.model 274	2	196
0.5	1.1	loss=0.3643, 8/50 errors=16%	linear.model 275	2	197
0.5	1.1	loss=0.3641, 8/50 errors=16%	linear.model 276	2	198
0.5	1.1	loss=0.364, 8/50 errors=16%	linear.model 277	2	199
0.5	1.1	loss=0.3638, 8/50 errors=16%	linear.model 278	2	200
0.5	1.1	loss=0.3636, 8/50 errors=16%	linear.model 279	2	201
0.5	1.1	loss=0.3635, 8/50 errors=16%	linear.model 280	2	203
0.5	1.1	loss=0.3633, 8/50 errors=16%	linear.model 281	2	204
0.5	1.1	loss=0.3631, 8/50 errors=16%	linear.model 282	2	205
0.5	1.1	loss=0.363, 8/50 errors=16%	linear.model 283	2	206
0.5	1.1	loss=0.3628, 8/50 errors=16%	linear.model 284	2	207
0.5	1.1	loss=0.3627, 8/50 errors=16%	linear.model 285	2	208
0.5	1.1	loss=0.3625, 8/50 errors=16%	linear.model 286	2	209
0.5	1.1	loss=0.3624, 8/50 errors=16%	linear.model 287	2	210
0.5	1.1	loss=0.3622, 8/50 errors=16%	linear.model 288	2	211
0.5	1.1	loss=0.362, 8/50 errors=16%	linear.model 289	2	212
0.5	1.1	loss=0.3619, 8/50 errors=16%	linear.model 290	2	214
0.5	1.1	loss=0.3617, 8/50 errors=16%	linear.model 291	2	215
0.5	1.1	loss=0.3616, 8/50 errors=16%	linear.model 292	2	216
0.5	1.1	loss=0.3614, 8/50 errors=16%	linear.model 293	2	217
0.5	1.1	loss=0.3613, 8/50 errors=16%	linear.model 294	2	218
0.5	1.1	loss=0.3611, 8/50 errors=16%	linear.model 295	2	219
0.5	1.1	loss=0.361, 8/50 errors=16%	linear.model 296	2	220
0.5	1.1	loss=0.3608, 8/50 errors=16%	linear.model 297	2	221
0.5	1.1	loss=0.3607, 8/50 errors=16%	linear.model 298	2	222
0.5	1.1	loss=0.3606, 8/50 errors=16%	linear.model 299	2	223
0.5	1.1	loss=0.3604, 8/50 errors=16%	linear.model 300	2	226
0.5	1.1	loss=0.3603, 8/50 errors=16%	linear.model 301	2	227
0.5	1.1	loss=0.3601, 8/50 errors=16%	linear.model 302	2	228
0.5	1.1	loss=0.36, 8/50 errors=16%	linear.model 303	2	229
0.5	1.1	loss=0.3598, 8/50 errors=16%	linear.model 304	2	230
0.5	1.1	loss=0.3597, 8/50 errors=16%	linear.model 305	2	231
0.5	1.1	loss=0.3596, 8/50 errors=16%	linear.model 306	2	232
0.5	1.1	loss=0.3594, 8/50 errors=16%	linear.model 307	2	233
0.5	1.1	loss=0.3593, 8/50 errors=16%	linear.model 308	2	234
0.5	1.1	loss=0.3591, 8/50 errors=16%	linear.model 309	2	235
0.5	1.1	loss=0.359, 8/50 errors=16%	linear.model 310	2	237
0.5	1.1	loss=0.3589, 8/50 errors=16%	linear.model 311	2	238
0.5	1.1	loss=0.3587, 8/50 errors=16%	linear.model 312	2	239
0.5	1.1	loss=0.3586, 8/50 errors=16%	linear.model 313	2	240
0.5	1.1	loss=0.3585, 8/50 errors=16%	linear.model 314	2	241
0.5	1.1	loss=0.3583, 8/50 errors=16%	linear.model 315	2	242
0.5	1.1	loss=0.3582, 8/50 errors=16%	linear.model 316	2	243
0.5	1.1	loss=0.3581, 8/50 errors=16%	linear.model 317	2	244
0.5	1.1	loss=0.3579, 8/50 errors=16%	linear.model 318	2	245
0.5	1.1	loss=0.3578, 8/50 errors=16%	linear.model 319	2	246
0.5	1.1	loss=0.3577, 8/50 errors=16%	linear.model 320	2	248
0.5	1.1	loss=0.3576, 8/50 errors=16%	linear.model 321	2	249
0.5	1.1	loss=0.3574, 8/50 errors=16%	linear.model 322	2	250
0.5	1.1	loss=0.3573, 8/50 errors=16%	linear.model 323	2	251
0.5	1.1	loss=0.3572, 8/50 errors=16%	linear.model 324	2	252
0.5	1.1	loss=0.357, 8/50 errors=16%	linear.model 325	2	253
0.5	1.1	loss=0.3569, 8/50 errors=16%	linear.model 326	2	254
0.5	1.1	loss=0.3568, 8/50 errors=16%	linear.model 327	2	255
0.5	1.1	loss=0.3567, 8/50 errors=16%	linear.model 328	2	256
0.5	1.1	loss=0.3566, 8/50 errors=16%	linear.model 329	2	257
0.5	1.1	loss=0.3564, 8/50 errors=16%	linear.model 330	2	259
0.5	1.1	loss=0.3563, 7/50 errors=14%	linear.model 331	2	260
0.5	1.1	loss=0.3562, 7/50 errors=14%	linear.model 332	2	261
0.5	1.1	loss=0.3561, 7/50 errors=14%	linear.model 333	2	262
0.5	1.1	loss=0.3559, 7/50 errors=14%	linear.model 334	2	263
0.5	1.1	loss=0.3558, 7/50 errors=14%	linear.model 335	2	264
0.5	1.1	loss=0.3557, 7/50 errors=14%	linear.model 336	2	265
0.5	1.1	loss=0.3556, 7/50 errors=14%	linear.model 337	2	266
0.5	1.1	loss=0.3555, 7/50 errors=14%	linear.model 338	2	267
0.5	1.1	loss=0.3554, 7/50 errors=14%	linear.model 339	2	268
0.5	1.1	loss=0.3552, 7/50 errors=14%	linear.model 340	2	270
0.5	1.1	loss=0.3551, 7/50 errors=14%	linear.model 341	2	271
0.5	1.1	loss=0.355, 7/50 errors=14%	linear.model 342	2	272
0.5	1.1	loss=0.3549, 7/50 errors=14%	linear.model 343	2	273
0.5	1.1	loss=0.3548, 7/50 errors=14%	linear.model 344	2	274
0.5	1.1	loss=0.3547, 7/50 errors=14%	linear.model 345	2	275
0.5	1.1	loss=0.3546, 7/50 errors=14%	linear.model 346	2	276
0.5	1.1	loss=0.3544, 7/50 errors=14%	linear.model 347	2	277
0.5	1.1	loss=0.3543, 7/50 errors=14%	linear.model 348	2	278
0.5	1.1	loss=0.3542, 7/50 errors=14%	linear.model 349	2	279
0.5	1.1	loss=0.3541, 7/50 errors=14%	linear.model 350	2	281
0.5	1.1	loss=0.354, 7/50 errors=14%	linear.model 351	2	282
0.5	1.1	loss=0.3539, 7/50 errors=14%	linear.model 352	2	283
0.5	1.1	loss=0.3538, 7/50 errors=14%	linear.model 353	2	284
0.5	1.1	loss=0.3537, 7/50 errors=14%	linear.model 354	2	285
0.5	1.1	loss=0.3536, 7/50 errors=14%	linear.model 355	2	286
0.5	1.1	loss=0.3535, 7/50 errors=14%	linear.model 356	2	287
0.5	1.1	loss=0.3534, 7/50 errors=14%	linear.model 357	2	288
0.5	1.1	loss=0.3533, 7/50 errors=14%	linear.model 358	2	289
0.5	1.1	loss=0.3531, 7/50 errors=14%	linear.model 359	2	290
0.5	1.1	loss=0.353, 7/50 errors=14%	linear.model 360	2	292
0.5	1.1	loss=0.3529, 7/50 errors=14%	linear.model 361	2	293
0.5	1.1	loss=0.3528, 7/50 errors=14%	linear.model 362	2	294
0.5	1.1	loss=0.3527, 7/50 errors=14%	linear.model 363	2	295
0.5	1.1	loss=0.3526, 7/50 errors=14%	linear.model 364	2	296
0.5	1.1	loss=0.3525, 7/50 errors=14%	linear.model 365	2	297
0.5	1.1	loss=0.3524, 7/50 errors=14%	linear.model 366	2	298
0.5	1.1	loss=0.3523, 7/50 errors=14%	linear.model 367	2	299
0.5	1.1	loss=0.3522, 7/50 errors=14%	linear.model 368	2	300
0.5	1.1	loss=0.3521, 7/50 errors=14%	linear.model 369	2	301
0.5	1.1	loss=0.352, 7/50 errors=14%	linear.model 370	2	303
0.5	1.1	loss=0.3519, 7/50 errors=14%	linear.model 371	2	304
0.5	1.1	loss=0.3518, 7/50 errors=14%	linear.model 372	2	305
0.5	1.1	loss=0.3517, 7/50 errors=14%	linear.model 373	2	306
0.5	1.1	loss=0.3516, 7/50 errors=14%	linear.model 374	2	307
0.5	1.1	loss=0.3515, 7/50 errors=14%	linear.model 375	2	308
0.5	1.1	loss=0.3514, 7/50 errors=14%	linear.model 376	2	309
0.5	1.1	loss=0.3513, 7/50 errors=14%	linear.model 377	2	310
0.5	1.1	loss=0.3512, 7/50 errors=14%	linear.model 378	2	311
0.5	1.1	loss=0.3511, 7/50 errors=14%	linear.model 379	2	312
0.5	1.1	loss=0.3511, 7/50 errors=14%	linear.model 380	2	314
0.5	1.1	loss=0.351, 7/50 errors=14%	linear.model 381	2	315
0.5	1.1	loss=0.3509, 7/50 errors=14%	linear.model 382	2	316
0.5	1.1	loss=0.3508, 7/50 errors=14%	linear.model 383	2	317
0.5	1.1	loss=0.3507, 7/50 errors=14%	linear.model 384	2	318
0.5	1.1	loss=0.3506, 7/50 errors=14%	linear.model 385	2	319
0.5	1.1	loss=0.3505, 7/50 errors=14%	linear.model 386	2	320
0.5	1.1	loss=0.3504, 7/50 errors=14%	linear.model 387	2	321
0.5	1.1	loss=0.3503, 7/50 errors=14%	linear.model 388	2	322
0.5	1.1	loss=0.3502, 7/50 errors=14%	linear.model 389	2	323
0.5	1.1	loss=0.3501, 7/50 errors=14%	linear.model 390	2	325
0.5	1.1	loss=0.35, 7/50 errors=14%	linear.model 391	2	326
0.5	1.1	loss=0.35, 7/50 errors=14%	linear.model 392	2	327
0.5	1.1	loss=0.3499, 7/50 errors=14%	linear.model 393	2	328
0.5	1.1	loss=0.3498, 7/50 errors=14%	linear.model 394	2	329
0.5	1.1	loss=0.3497, 7/50 errors=14%	linear.model 395	2	330
0.5	1.1	loss=0.3496, 7/50 errors=14%	linear.model 396	2	331
0.5	1.1	loss=0.3495, 7/50 errors=14%	linear.model 397	2	332
0.5	1.1	loss=0.3494, 7/50 errors=14%	linear.model 398	2	333
0.5	1.1	loss=0.3493, 7/50 errors=14%	linear.model 399	2	334
0.5	1.1	loss=0.3493, 7/50 errors=14%	linear.model 400	2	337
0.5	1.1	loss=0.3492, 7/50 errors=14%	linear.model 401	2	338
0.5	1.1	loss=0.3491, 7/50 errors=14%	linear.model 402	2	339
0.5	1.1	loss=0.349, 7/50 errors=14%	linear.model 403	2	340
0.5	1.1	loss=0.3489, 7/50 errors=14%	linear.model 404	2	341
0.5	1.1	loss=0.3488, 7/50 errors=14%	linear.model 405	2	342
0.5	1.1	loss=0.3487, 7/50 errors=14%	linear.model 406	2	343
0.5	1.1	loss=0.3487, 7/50 errors=14%	linear.model 407	2	344
0.5	1.1	loss=0.3486, 7/50 errors=14%	linear.model 408	2	345
0.5	1.1	loss=0.3485, 7/50 errors=14%	linear.model 409	2	346
0.5	1.1	loss=0.3484, 7/50 errors=14%	linear.model 410	2	348
0.5	1.1	loss=0.3483, 7/50 errors=14%	linear.model 411	2	349
0.5	1.1	loss=0.3483, 7/50 errors=14%	linear.model 412	2	350
0.5	1.1	loss=0.3482, 7/50 errors=14%	linear.model 413	2	351
0.5	1.1	loss=0.3481, 7/50 errors=14%	linear.model 414	2	352
0.5	1.1	loss=0.348, 7/50 errors=14%	linear.model 415	2	353
0.5	1.1	loss=0.3479, 7/50 errors=14%	linear.model 416	2	354
0.5	1.1	loss=0.3479, 7/50 errors=14%	linear.model 417	2	355
0.5	1.1	loss=0.3478, 7/50 errors=14%	linear.model 418	2	356
0.5	1.1	loss=0.3477, 7/50 errors=14%	linear.model 419	2	357
0.5	1.1	loss=0.3476, 7/50 errors=14%	linear.model 420	2	359
0.5	1.1	loss=0.3475, 7/50 errors=14%	linear.model 421	2	360
0.5	1.1	loss=0.3475, 7/50 errors=14%	linear.model 422	2	361
0.5	1.1	loss=0.3474, 7/50 errors=14%	linear.model 423	2	362
0.5	1.1	loss=0.3473, 7/50 errors=14%	linear.model 424	2	363
0.5	1.1	loss=0.3472, 7/50 errors=14%	linear.model 425	2	364
0.5	1.1	loss=0.3472, 7/50 errors=14%	linear.model 426	2	365
0.5	1.1	loss=0.3471, 7/50 errors=14%	linear.model 427	2	366
0.5	1.1	loss=0.347, 7/50 errors=14%	linear.model 428	2	367
0.5	1.1	loss=0.3469, 7/50 errors=14%	linear.model 429	2	368
0.5	1.1	loss=0.3469, 7/50 errors=14%	linear.model 430	2	370
0.5	1.1	loss=0.3468, 7/50 errors=14%	linear.model 431	2	371
0.5	1.1	loss=0.3467, 7/50 errors=14%	linear.model 432	2	372
0.5	1.1	loss=0.3466, 7/50 errors=14%	linear.model 433	2	373
0.5	1.1	loss=0.3466, 7/50 errors=14%	linear.model 434	2	374
0.5	1.1	loss=0.3465, 7/50 errors=14%	linear.model 435	2	375
0.5	1.1	loss=0.3464, 7/50 errors=14%	linear.model 436	2	376
0.5	1.1	loss=0.3463, 7/50 errors=14%	linear.model 437	2	377
0.5	1.1	loss=0.3463, 7/50 errors=14%	linear.model 438	2	378
0.5	1.1	loss=0.3462, 7/50 errors=14%	linear.model 439	2	379
0.5	1.1	loss=0.3461, 7/50 errors=14%	linear.model 440	2	381
0.5	1.1	loss=0.3461, 7/50 errors=14%	linear.model 441	2	382
0.5	1.1	loss=0.346, 7/50 errors=14%	linear.model 442	2	383
0.5	1.1	loss=0.3459, 7/50 errors=14%	linear.model 443	2	384
0.5	1.1	loss=0.3458, 8/50 errors=16%	linear.model 444	2	385
0.5	1.1	loss=0.3458, 8/50 errors=16%	linear.model 445	2	386
0.5	1.1	loss=0.3457, 8/50 errors=16%	linear.model 446	2	387
0.5	1.1	loss=0.3456, 8/50 errors=16%	linear.model 447	2	388
0.5	1.1	loss=0.3456, 8/50 errors=16%	linear.model 448	2	389
0.5	1.1	loss=0.3455, 8/50 errors=16%	linear.model 449	2	390
0.5	1.1	loss=0.3454, 8/50 errors=16%	linear.model 450	2	392
0.5	1.1	loss=0.3454, 8/50 errors=16%	linear.model 451	2	393
0.5	1.1	loss=0.3453, 8/50 errors=16%	linear.model 452	2	394
0.5	1.1	loss=0.3452, 8/50 errors=16%	linear.model 453	2	395
0.5	1.1	loss=0.3452, 8/50 errors=16%	linear.model 454	2	396
0.5	1.1	loss=0.3451, 8/50 errors=16%	linear.model 455	2	397
0.5	1.1	loss=0.345, 8/50 errors=16%	linear.model 456	2	398
0.5	1.1	loss=0.345, 8/50 errors=16%	linear.model 457	2	399
0.5	1.1	loss=0.3449, 8/50 errors=16%	linear.model 458	2	400
0.5	1.1	loss=0.3448, 8/50 errors=16%	linear.model 459	2	401
0.5	1.1	loss=0.3448, 8/50 errors=16%	linear.model 460	2	403
0.5	1.1	loss=0.3447, 8/50 errors=16%	linear.model 461	2	404
0.5	1.1	loss=0.3446, 8/50 errors=16%	linear.model 462	2	405
0.5	1.1	loss=0.3446, 8/50 errors=16%	linear.model 463	2	406
0.5	1.1	loss=0.3445, 8/50 errors=16%	linear.model 464	2	407
0.5	1.1	loss=0.3444, 8/50 errors=16%	linear.model 465	2	408
0.5	1.1	loss=0.3444, 8/50 errors=16%	linear.model 466	2	409
0.5	1.1	loss=0.3443, 8/50 errors=16%	linear.model 467	2	410
0.5	1.1	loss=0.3443, 8/50 errors=16%	linear.model 468	2	411
0.5	1.1	loss=0.3442, 8/50 errors=16%	linear.model 469	2	412
0.5	1.1	loss=0.3441, 8/50 errors=16%	linear.model 470	2	414
0.5	1.1	loss=0.3441, 8/50 errors=16%	linear.model 471	2	415
0.5	1.1	loss=0.344, 8/50 errors=16%	linear.model 472	2	416
0.5	1.1	loss=0.3439, 8/50 errors=16%	linear.model 473	2	417
0.5	1.1	loss=0.3439, 8/50 errors=16%	linear.model 474	2	418
0.5	1.1	loss=0.3438, 8/50 errors=16%	linear.model 475	2	419
0.5	1.1	loss=0.3438, 8/50 errors=16%	linear.model 476	2	420
0.5	1.1	loss=0.3437, 8/50 errors=16%	linear.model 477	2	421
0.5	1.1	loss=0.3436, 8/50 errors=16%	linear.model 478	2	422
0.5	1.1	loss=0.3436, 8/50 errors=16%	linear.model 479	2	423
0.5	1.1	loss=0.3435, 8/50 errors=16%	linear.model 480	2	425
0.5	1.1	loss=0.3435, 8/50 errors=16%	linear.model 481	2	426
0.5	1.1	loss=0.3434, 8/50 errors=16%	linear.model 482	2	427
0.5	1.1	loss=0.3433, 8/50 errors=16%	linear.model 483	2	428
0.5	1.1	loss=0.3433, 8/50 errors=16%	linear.model 484	2	429
